BookingID,CustomerID,AgentID,DestinationID,HotelID,FlightID,BookingDate
8025,5551,64,134,786,1866,2023-04-17
8026,5501,81,334,779,352,2022-07-30
8027,7518,56,433,442,197,2022-06-10
8028,942,74,278,293,105,2023-10-07
8029,6512,17,492,508,1527,2023-12-11
8030,5461,73,376,1436,969,2023-10-07
8031,3188,28,343,625,1505,2023-04-13
8032,2126,26,299,295,528,2022-12-25
8033,4284,38,142,1323,1034,2022-06-12
8034,2403,4,196,209,1023,2023-07-15
8035,4547,72,49,736,674,2023-10-03
8036,6357,25,167,727,690,2022-08-15
8037,9976,36,8,1292,1137,2024-01-25
8038,8579,49,414,1390,1985,2023-03-09
8039,6389,89,8,207,1456,2022-12-24
8040,3429,10,38,818,409,2023-12-25
8041,7891,46,416,1357,1088,2023-04-20
8042,4181,14,167,551,1199,2023-05-01
8043,4019,24,119,203,643,2024-01-19
8044,2430,15,276,327,1030,2024-01-27
8045,7614,6,36,521,1894,2022-12-31
8046,8413,68,332,1238,678,2023-06-14
8047,2397,65,440,375,165,2023-08-28
8048,7064,53,200,1419,1185,2023-09-11
8049,3676,91,340,1499,1895,2023-06-27
8050,148,6,47,742,389,2022-05-14
8051,8505,71,94,257,153,2022-05-15
8052,5264,7,461,261,443,2023-03-12
8053,2221,59,413,475,1752,2023-09-24
8054,1529,39,6,662,1554,2022-09-01
8055,1715,25,147,369,1932,2023-10-04
8056,7143,49,54,1274,552,2022-06-13
8057,4466,21,379,505,1397,2023-03-31
8058,4240,17,456,516,1644,2023-08-15
8059,3856,63,470,1398,1708,2022-08-10
8060,1612,60,177,244,26,2024-02-27
8061,4766,59,469,438,273,2022-06-17
8062,3377,64,304,262,754,2023-06-03
8063,6434,27,307,879,1453,2024-03-14
8064,394,43,19,1038,538,2022-06-01
8065,7341,28,330,505,1980,2023-12-01
8066,9410,78,128,1337,1072,2023-07-22
8067,8756,50,5,33,1969,2022-12-02
8068,5127,87,330,1423,519,2023-11-15
8069,2567,47,75,852,943,2023-10-08
8070,3864,27,439,1487,1163,2022-08-06
8071,2506,62,165,1332,1799,2023-09-16
8072,7740,90,407,1096,725,2022-08-29
8073,3071,53,125,473,1243,2022-11-16
8074,7068,63,87,347,1282,2022-06-25
8075,8417,86,461,789,38,2024-04-03
8076,3675,11,13,346,1851,2024-03-11
8077,492,29,55,369,151,2023-05-13
8078,7957,73,257,684,1807,2023-07-31
8079,1632,18,495,820,1128,2023-04-20
8080,1813,84,319,541,1336,2023-04-22
8081,432,86,216,1248,209,2022-12-27
8082,2264,63,222,860,1896,2023-04-02
8083,3549,7,183,310,1331,2023-10-05
8084,2679,3,452,1086,1446,2024-03-11
8085,7525,28,174,204,1969,2023-05-16
8086,3719,9,160,1036,1312,2023-01-01
8087,9106,81,229,40,396,2022-10-24
8088,3951,87,216,1478,161,2024-02-06
8089,2542,40,299,1183,657,2023-02-05
8090,956,58,44,1034,1964,2024-02-10
8091,1880,39,88,135,1490,2024-04-01
8092,3088,71,380,338,92,2024-01-06
8093,6562,42,307,824,1019,2024-03-29
8094,7679,97,257,915,1520,2023-02-09
8095,5305,39,105,69,964,2023-03-02
8096,6562,31,194,330,900,2022-09-25
8097,984,84,426,168,976,2023-06-22
8098,9717,11,260,151,872,2023-05-19
8099,2766,89,400,178,31,2023-01-25
8100,4951,14,457,1154,1623,2024-02-27
8101,5156,40,302,639,1523,2023-06-09
8102,7535,83,221,1221,30,2022-12-16
8103,8137,74,322,322,801,2023-12-27
8104,7232,92,28,381,74,2024-02-26
8105,4989,71,456,1119,775,2023-01-23
8106,5759,32,34,376,687,2023-12-29
8107,9062,43,367,453,767,2022-05-28
8108,6164,97,496,1069,970,2024-04-27
8109,2332,72,177,1422,1499,2023-02-10
8110,6526,91,447,1406,1157,2024-03-08
8111,4842,1,39,968,1919,2022-07-08
8112,3525,1,397,1054,1359,2022-12-28
8113,9648,61,429,253,1471,2023-09-02
8114,8884,10,484,38,107,2023-05-17
8115,2791,95,171,423,1953,2023-10-17
8116,1126,42,53,929,212,2024-04-12
8117,677,13,300,1435,1557,2023-07-25
8118,9729,32,33,1467,997,2023-08-10
8119,9805,75,374,409,877,2022-10-05
8120,246,61,207,476,499,2023-01-27
8121,2944,48,433,856,920,2023-03-10
8122,6895,44,111,795,98,2023-10-25
8123,6500,66,473,1309,210,2023-03-13
8124,2531,70,402,643,186,2022-10-18
8125,9127,79,468,1379,598,2023-12-30
8126,3174,38,19,1284,1690,2023-11-15
8127,3371,70,387,1412,152,2022-08-05
8128,2892,1,239,420,1108,2023-06-22
8129,6766,25,377,814,1792,2024-03-28
8130,6745,74,80,198,130,2023-06-02
8131,5544,16,317,316,180,2024-03-10
8132,2591,97,210,1448,971,2023-11-13
8133,143,97,130,1031,1853,2023-01-20
8134,1083,88,160,182,1820,2023-03-18
8135,8382,38,120,1337,1368,2023-11-13
8136,2181,62,278,1192,527,2022-05-31
8137,4563,95,79,123,446,2023-05-29
8138,1460,36,151,94,1873,2022-05-24
8139,3750,83,114,1466,70,2023-04-28
8140,2549,75,180,1083,1204,2022-05-19
8141,1195,72,100,1216,1100,2023-04-05
8142,1239,75,124,570,1711,2022-08-20
8143,9341,85,348,359,868,2024-03-07
8144,6691,65,80,377,133,2024-03-07
8145,6179,70,426,195,1274,2023-04-22
8146,2452,36,266,500,1443,2022-07-23
8147,9235,11,192,999,1845,2024-04-18
8148,3430,56,246,1098,165,2024-03-27
8149,2720,51,103,458,384,2022-12-04
8150,5395,38,347,237,191,2022-06-29
8151,9336,55,304,172,430,2023-01-25
8152,1969,90,397,1170,682,2022-06-13
8153,9755,3,204,1395,506,2023-09-23
8154,3302,76,243,489,539,2023-08-30
8155,2435,86,345,83,1078,2022-08-08
8156,8707,99,58,1247,917,2024-01-17
8157,2911,50,368,627,1159,2023-02-07
8158,1906,4,84,1036,713,2023-11-13
8159,4135,80,462,882,220,2022-10-30
8160,9181,12,65,639,1934,2023-05-10
8161,4713,71,364,732,608,2023-05-12
8162,1484,82,186,631,572,2022-06-15
8163,7334,29,178,429,633,2023-12-20
8164,4944,8,202,680,431,2022-12-29
8165,2319,94,468,563,630,2022-05-17
8166,3435,67,405,789,44,2023-01-14
8167,9353,10,44,303,635,2022-06-11
8168,4973,88,320,137,831,2023-09-25
8169,4619,42,478,926,1646,2022-06-02
8170,9331,35,427,938,1789,2022-10-14
8171,9400,47,263,1266,587,2022-10-09
8172,7767,92,352,1469,662,2022-07-15
8173,4375,41,24,1221,1889,2022-07-05
8174,2414,71,400,884,752,2023-02-17
8175,1808,71,438,1071,1591,2022-10-03
8176,1727,93,28,284,1688,2023-11-13
8177,4328,31,428,1309,20,2022-06-10
8178,9111,32,344,295,1768,2023-08-03
8179,8228,24,217,700,1757,2022-06-06
8180,890,69,252,215,1994,2022-06-08
8181,562,61,361,476,1733,2024-02-10
8182,9985,72,125,83,709,2022-05-22
8183,5932,38,356,1315,1167,2024-04-27
8184,4533,64,223,1065,1737,2023-01-26
8185,6251,3,74,553,1411,2023-11-27
8186,2955,43,204,561,1379,2022-10-25
8187,4804,99,338,1400,1621,2023-06-23
8188,1887,83,355,1045,580,2022-09-13
8189,3603,90,56,1121,267,2023-04-21
8190,1458,61,294,1435,1832,2023-11-25
8191,554,78,100,183,666,2023-01-29
8192,4140,96,259,1447,1565,2023-09-20
8193,96,68,20,943,1664,2024-02-13
8194,906,69,50,568,1955,2024-05-02
8195,7855,63,492,53,1697,2024-03-26
8196,8349,43,387,973,276,2022-06-22
8197,4942,91,140,317,222,2023-05-23
8198,2927,47,64,475,1629,2023-12-01
8199,4797,49,38,844,428,2023-03-24
8200,5936,24,377,645,1370,2023-08-23
8201,3269,11,149,127,1295,2024-01-27
8202,8887,30,289,1303,1573,2022-08-19
8203,9447,59,438,1269,282,2022-10-06
8204,6842,23,475,471,889,2024-03-01
8205,1250,94,6,561,1627,2023-12-13
8206,6050,19,300,134,249,2023-03-27
8207,8325,5,294,1430,1103,2023-11-27
8208,5908,14,197,346,1623,2022-11-24
8209,2943,59,400,235,1732,2022-05-30
8210,3131,32,170,222,908,2024-02-08
8211,8156,44,217,1483,885,2023-02-02
8212,7994,48,287,1311,1193,2022-12-28
8213,3223,10,284,480,648,2024-04-06
8214,5151,55,162,378,1616,2023-04-15
8215,5604,55,387,900,946,2024-05-06
8216,2914,15,301,1039,759,2024-02-27
8217,2792,62,190,1472,457,2023-09-23
8218,5980,66,133,716,857,2023-05-22
8219,6386,88,13,418,1533,2023-09-04
8220,2640,13,186,218,931,2023-03-03
8221,3206,17,185,785,382,2023-09-07
8222,5473,62,373,1497,382,2023-12-29
8223,2380,91,420,439,299,2023-12-09
8224,8304,77,404,474,257,2023-05-18
8225,4849,75,227,221,1472,2023-02-04
8226,8908,59,414,836,1267,2022-12-13
8227,7575,93,477,155,1785,2022-05-16
8228,738,76,47,749,879,2024-04-04
8229,7199,29,230,641,271,2022-11-24
8230,4745,42,291,80,1601,2023-06-05
8231,2087,47,2,533,765,2024-04-01
8232,8930,43,52,1286,1731,2022-05-07
8233,3391,70,200,191,57,2023-02-23
8234,8419,13,128,1004,353,2023-06-04
8235,1197,20,283,890,572,2022-05-10
8236,3276,34,76,71,225,2023-01-19
8237,8596,34,293,586,135,2023-12-26
8238,5958,59,448,1499,535,2023-09-08
8239,1168,84,266,193,1671,2022-12-07
8240,5476,94,381,376,724,2023-04-29
8241,5817,18,219,539,1392,2022-08-21
8242,5089,6,38,1373,920,2024-03-16
8243,852,52,258,891,701,2023-03-14
8244,7073,62,27,458,1615,2023-09-05
8245,4111,8,100,58,1763,2023-08-20
8246,5337,58,434,1273,1578,2022-05-16
8247,6492,8,140,1206,1244,2023-10-08
8248,331,43,476,557,40,2023-09-24
8249,3504,64,444,577,1248,2023-10-31
8250,1247,72,434,959,960,2023-12-08
8251,5167,57,252,371,143,2023-01-03
8252,7415,5,91,745,866,2023-11-16
8253,9597,68,256,1229,580,2023-07-19
8254,5756,44,394,1379,144,2022-07-16
8255,5261,42,486,1056,602,2023-12-10
8256,9613,72,364,1195,1578,2022-07-15
8257,4559,78,237,96,1294,2023-02-23
8258,8653,56,488,381,937,2022-12-03
8259,6332,15,420,8,324,2022-06-09
8260,662,10,263,1367,1878,2024-04-02
8261,5961,49,30,1154,1228,2023-12-21
8262,4427,41,465,976,306,2023-11-13
8263,3109,81,164,390,223,2022-08-10
8264,1537,58,212,584,886,2023-11-11
8265,5616,63,461,406,1477,2023-11-18
8266,9849,71,262,749,1232,2024-02-09
8267,7899,46,309,995,1644,2023-10-06
8268,646,51,200,696,1615,2023-01-14
8269,3209,37,463,1248,787,2022-12-06
8270,3767,99,312,628,1018,2023-04-17
8271,8552,25,21,1439,368,2022-05-12
8272,8790,47,264,458,1365,2022-06-30
8273,8163,90,175,1414,1461,2022-07-27
8274,3700,14,20,1155,631,2024-01-07
8275,7791,18,168,1232,1581,2023-06-01
8276,5837,88,256,641,1332,2022-07-11
8277,3286,62,472,873,453,2022-12-06
8278,5765,72,483,167,1987,2023-11-24
8279,4824,61,303,1370,1543,2022-11-07
8280,31,66,289,1423,1421,2022-08-07
8281,7243,1,373,284,1219,2022-11-03
8282,3255,21,351,1392,1588,2022-06-30
8283,9570,53,474,471,1544,2023-03-13
8284,6829,39,340,1111,739,2022-06-07
8285,6693,18,190,389,1248,2023-03-30
8286,9448,26,198,199,732,2024-04-28
8287,3176,30,383,759,424,2022-12-09
8288,9762,19,313,806,836,2022-08-24
8289,3972,71,60,262,1280,2024-04-05
8290,7374,16,313,686,1155,2023-03-09
8291,5243,30,205,55,1322,2023-03-11
8292,2801,8,436,935,1021,2023-10-17
8293,1789,81,196,154,1171,2023-02-21
8294,2675,66,430,1347,77,2023-12-04
8295,5255,19,347,618,1345,2022-07-14
8296,40,23,273,634,1820,2024-03-18
8297,1130,70,188,1029,1150,2022-05-31
8298,1708,31,377,364,197,2024-04-01
8299,974,6,107,1323,1457,2023-10-09
8300,64,89,477,1489,1827,2023-09-23
8301,7586,96,171,935,1267,2023-11-22
8302,8944,70,57,52,1934,2022-07-24
8303,7068,29,320,463,1926,2023-12-09
8304,7665,76,64,52,581,2022-05-28
8305,2772,41,330,19,1005,2023-03-22
8306,1096,51,264,592,1722,2023-06-22
8307,8415,32,146,925,814,2024-02-04
8308,5179,41,189,146,460,2022-06-28
8309,4101,61,212,775,511,2023-05-15
8310,745,11,291,1043,1524,2022-05-24
8311,5703,68,172,194,20,2024-01-02
8312,6691,31,57,997,1893,2023-10-15
8313,3031,58,182,1145,294,2024-03-29
8314,5386,65,255,622,413,2023-12-25
8315,4282,58,82,572,538,2023-05-02
8316,8285,31,399,1494,110,2023-09-25
8317,4589,24,430,1401,860,2022-11-13
8318,5644,25,412,1209,823,2022-09-13
8319,3151,6,124,836,893,2023-01-08
8320,8540,85,433,314,1601,2023-10-13
8321,4863,83,365,500,784,2022-05-20
8322,2673,62,165,1095,265,2023-04-09
8323,7630,84,99,41,1465,2022-09-22
8324,7362,20,484,1401,280,2022-11-18
8325,5544,4,181,1156,121,2023-08-06
8326,8795,66,33,85,614,2023-01-05
8327,8398,67,155,758,869,2022-09-14
8328,8728,26,315,1187,101,2024-05-05
8329,3732,71,64,339,630,2023-09-04
8330,5115,8,56,1047,464,2022-09-30
8331,9271,8,13,950,1484,2023-01-11
8332,3809,4,15,707,128,2023-02-25
8333,2627,81,84,708,808,2023-07-31
8334,8078,60,430,224,1650,2023-06-07
8335,3263,32,119,1497,1838,2023-03-02
8336,94,71,101,1372,562,2023-06-25
8337,4063,12,245,485,1834,2024-04-03
8338,4930,60,14,443,1581,2023-10-18
8339,6613,4,432,89,1895,2022-11-22
8340,8097,48,336,1178,1502,2023-06-30
8341,4379,5,50,1495,1769,2022-06-03
8342,3560,88,373,1008,553,2023-06-04
8343,5438,34,243,186,191,2024-04-07
8344,250,32,399,522,103,2024-02-17
8345,1253,45,410,127,1476,2023-06-28
8346,9724,87,84,993,1599,2023-01-17
8347,2921,70,192,784,1307,2023-03-05
8348,1731,83,436,1029,1673,2023-10-21
8349,2398,67,294,674,788,2022-10-30
8350,5424,46,325,1310,249,2023-09-15
8351,5291,37,258,283,920,2023-03-02
8352,2471,30,149,1231,827,2023-08-18
8353,6454,95,62,450,1188,2023-10-31
8354,8407,17,411,199,1327,2023-09-16
8355,3726,11,432,653,1136,2024-04-08
8356,908,19,225,528,135,2023-02-17
8357,443,33,179,607,1665,2022-10-11
8358,985,92,188,926,686,2024-03-05
8359,4578,21,298,1468,1423,2023-12-31
8360,1786,73,27,391,775,2023-09-12
8361,4894,38,245,1498,1686,2024-03-22
8362,6826,67,331,727,1361,2022-10-31
8363,407,9,279,216,784,2023-11-24
8364,4703,34,32,324,1517,2022-11-24
8365,7089,44,399,1084,1499,2022-12-17
8366,7167,82,310,226,1388,2022-05-14
8367,9497,85,255,918,1584,2022-08-16
8368,9879,83,451,939,1111,2023-03-19
8369,6376,2,40,224,730,2024-04-10
8370,2339,57,253,556,937,2023-06-14
8371,6793,60,26,255,666,2023-08-25
8372,5809,12,5,544,957,2023-10-29
8373,227,95,83,534,1313,2023-05-10
8374,5889,49,331,642,760,2023-04-08
8375,197,8,313,181,158,2023-09-17
8376,1486,75,356,8,1951,2022-05-31
8377,8798,67,262,1266,141,2023-09-05
8378,4053,11,414,1057,481,2023-07-02
8379,283,86,413,525,1452,2022-05-27
8380,3437,77,457,1382,1966,2022-08-29
8381,5118,64,45,332,895,2023-03-09
8382,5414,64,103,1059,762,2023-08-18
8383,5778,7,293,841,1366,2022-06-30
8384,1590,64,400,1303,1651,2022-06-18
8385,3378,5,62,744,844,2022-09-18
8386,7755,76,187,1289,1380,2023-01-13
8387,5469,32,81,326,1807,2023-11-07
8388,5482,13,85,891,1696,2023-06-20
8389,4051,72,250,546,1237,2024-03-05
8390,132,29,322,254,1222,2022-11-05
8391,3178,54,309,198,591,2023-02-03
8392,4114,78,361,587,147,2024-03-08
8393,2646,21,232,1130,85,2024-02-14
8394,6319,16,466,291,48,2023-12-20
8395,3415,75,28,749,606,2023-12-18
8396,8693,44,61,841,400,2023-05-24
8397,4905,28,383,778,1608,2022-07-16
8398,5387,72,453,464,1834,2023-02-23
8399,9585,16,21,1097,620,2023-06-17
8400,5565,41,107,1263,726,2022-08-27
8401,2336,5,141,1288,319,2023-11-04
8402,9482,75,201,917,321,2023-08-15
8403,5102,13,135,1098,1495,2022-05-15
8404,9108,64,277,307,1368,2024-01-18
8405,3147,68,310,1342,1167,2023-06-17
8406,7510,50,478,206,1348,2024-01-09
8407,2204,9,119,1077,1928,2023-11-22
8408,52,100,347,1351,1686,2023-06-28
8409,128,37,470,271,1279,2024-02-07
8410,3755,23,72,689,1211,2022-07-15
8411,2723,98,293,1453,1423,2024-03-20
8412,7626,40,103,1201,1544,2023-02-11
8413,7446,61,262,1267,947,2022-06-24
8414,7480,13,250,57,1380,2023-04-09
8415,7930,66,489,1300,41,2024-02-24
8416,8593,19,397,588,1054,2023-10-15
8417,9862,18,265,967,939,2022-06-08
8418,7910,24,278,845,327,2024-03-19
8419,6573,95,85,1073,812,2023-12-13
8420,1802,71,162,1341,1768,2023-05-23
8421,1701,53,485,988,1823,2023-10-21
8422,2420,24,254,1434,1073,2024-04-17
8423,6288,58,125,1301,1571,2024-03-20
8424,556,13,206,1181,295,2024-04-22
8425,7983,89,147,1071,504,2023-09-02
8426,6958,86,66,569,1387,2023-06-08
8427,5096,58,19,473,273,2022-06-06
8428,8948,91,276,1019,615,2023-01-25
8429,1748,86,466,457,1264,2022-06-02
8430,6448,32,98,947,179,2023-04-12
8431,5956,57,298,1236,205,2022-08-25
8432,3809,55,342,876,1247,2023-06-24
8433,1019,56,135,1204,823,2024-01-02
8434,1193,8,333,50,369,2022-09-24
8435,1210,27,108,188,647,2023-06-10
8436,2001,61,447,1219,701,2023-09-24
8437,8436,7,282,23,270,2022-10-25
8438,2102,92,158,1401,784,2023-08-29
8439,7905,63,449,1241,1894,2023-04-15
8440,492,87,299,311,1111,2022-08-22
8441,146,44,271,937,818,2023-06-05
8442,8451,40,377,780,716,2024-04-26
8443,7256,37,293,1271,288,2024-04-16
8444,7598,39,62,411,1280,2023-07-31
8445,6919,30,222,15,1229,2023-05-08
8446,2932,23,82,1358,194,2023-05-22
8447,109,26,435,483,976,2023-08-04
8448,8524,58,105,682,246,2022-09-03
8449,2008,91,446,1296,1125,2023-02-04
8450,6615,32,211,52,1226,2024-01-02
8451,2669,78,182,412,635,2022-06-27
8452,431,3,451,1323,436,2023-02-28
8453,8013,11,405,993,1030,2023-03-15
8454,6608,82,155,858,303,2023-06-09
8455,2904,8,66,880,1949,2023-10-27
8456,1497,93,460,277,219,2024-03-04
8457,4766,98,272,1235,603,2024-01-18
8458,3049,77,45,759,1701,2024-02-08
8459,6444,63,63,937,131,2022-09-03
8460,7058,54,448,1249,434,2022-08-26
8461,5089,58,136,1499,1935,2023-12-22
8462,8261,86,378,1386,957,2022-06-24
8463,3621,53,202,690,419,2023-12-07
8464,3012,18,488,167,1996,2023-03-05
8465,7460,54,304,1151,899,2023-07-10
8466,7119,86,343,1441,1698,2023-09-04
8467,9856,89,433,313,1928,2023-05-18
8468,7213,91,277,252,1653,2023-11-03
8469,2107,71,221,686,1750,2023-08-12
8470,6358,91,175,272,1971,2023-05-13
8471,3608,85,411,947,1174,2022-08-24
8472,9821,58,403,1082,1320,2023-07-09
8473,8318,4,237,894,1524,2022-11-19
8474,84,98,432,675,498,2023-06-20
8475,9352,65,398,1023,1974,2023-06-02
8476,2802,2,266,1049,11,2023-10-31
8477,8236,46,251,270,1422,2023-02-11
8478,266,90,449,179,56,2023-12-21
8479,1212,27,221,1034,519,2023-05-19
8480,2242,96,3,914,257,2023-01-07
8481,7208,75,329,383,1899,2022-12-04
8482,4198,82,222,235,320,2024-02-08
8483,5836,36,253,1489,983,2022-07-09
8484,3022,40,297,431,262,2023-12-21
8485,1161,60,257,107,720,2024-01-13
8486,2743,67,20,1241,16,2022-05-07
8487,5532,30,342,1213,632,2023-08-07
8488,5955,68,29,1417,704,2024-01-05
8489,3457,42,366,1171,979,2023-01-04
8490,5783,74,401,1092,1994,2022-10-16
8491,1986,42,265,1312,1135,2022-09-09
8492,2092,52,307,994,1566,2023-10-01
8493,3513,76,362,607,836,2023-07-14
8494,6667,43,146,752,330,2022-11-09
8495,3698,65,143,168,1831,2023-07-26
8496,3746,100,275,871,180,2022-05-26
8497,1555,38,77,416,309,2022-05-14
8498,5686,36,210,972,940,2022-10-22
8499,3184,51,230,787,490,2023-06-15
8500,6798,71,381,978,829,2023-05-25
8501,3027,59,453,457,845,2022-07-28
8502,3899,98,487,1430,1027,2024-02-14
8503,9381,86,319,1299,490,2023-06-19
8504,4184,24,84,1449,1805,2023-07-05
8505,6194,48,325,203,1220,2022-06-24
8506,2826,42,400,524,406,2022-12-20
8507,1949,12,171,101,72,2023-04-30
8508,5104,94,15,1301,1701,2023-12-26
8509,6425,63,114,1202,227,2024-02-13
8510,9599,76,117,1463,1495,2024-01-30
8511,4031,97,117,470,755,2023-05-31
8512,2318,47,444,551,1451,2024-03-18
8513,6848,63,102,475,1283,2022-11-03
8514,4911,12,437,825,357,2023-06-10
8515,9283,61,97,931,212,2023-02-27
8516,190,89,237,394,1025,2023-03-23
8517,8024,96,13,1392,328,2023-05-22
8518,2104,67,107,449,1815,2023-10-30
8519,2990,69,77,1146,244,2023-04-11
8520,6503,6,314,1118,995,2023-08-14
8521,9253,35,226,961,1291,2023-07-18
8522,9772,46,266,880,509,2023-07-14
8523,8741,26,83,235,1197,2022-12-11
8524,3555,61,163,688,1126,2022-11-18
8525,6962,38,417,500,1603,2023-05-21
8526,6675,68,362,837,1358,2022-11-27
8527,3472,47,135,752,691,2023-02-04
8528,328,88,52,25,92,2022-11-29
8529,3586,48,204,25,695,2023-11-05
8530,7307,5,103,64,763,2023-04-27
8531,1051,82,95,821,480,2022-05-27
8532,3768,85,396,1246,583,2022-06-10
8533,6685,91,240,134,1391,2024-02-02
8534,2745,57,59,594,488,2023-08-25
8535,9872,59,357,132,1006,2022-05-20
8536,5341,59,374,308,560,2022-05-13
8537,1744,67,182,1078,562,2023-06-15
8538,9342,8,111,1173,1652,2022-10-28
8539,9443,38,175,506,1346,2023-11-27
8540,208,35,375,551,1329,2023-02-12
8541,758,65,65,1056,834,2024-02-14
8542,3225,77,161,1098,625,2024-03-06
8543,6084,57,460,121,1505,2022-08-15
8544,4402,74,475,253,119,2023-10-20
8545,6949,63,114,445,3,2022-05-09
8546,321,79,428,1383,470,2023-03-22
8547,1727,62,230,601,1530,2023-02-22
8548,4953,81,131,616,1706,2022-09-29
8549,2136,59,298,270,1175,2023-08-19
8550,4403,38,43,716,1157,2023-11-11
8551,4985,53,379,623,949,2024-01-04
8552,1145,87,74,726,1379,2023-04-05
8553,9630,59,246,746,107,2023-12-21
8554,1211,20,332,1165,906,2022-12-25
8555,5100,8,241,830,167,2022-09-16
8556,6987,77,170,1034,835,2022-08-05
8557,9005,76,456,171,1842,2023-02-17
8558,4498,13,439,1497,1108,2022-10-13
8559,7035,18,67,45,1928,2022-09-02
8560,7143,7,416,894,1343,2022-07-12
8561,7370,54,430,279,349,2022-06-19
8562,7087,46,268,575,1105,2023-10-26
8563,5390,44,304,292,615,2023-01-31
8564,1525,9,402,810,847,2023-06-06
8565,3939,93,229,687,551,2023-04-26
8566,9095,67,265,1039,825,2024-02-13
8567,4748,34,196,909,1083,2023-10-27
8568,582,77,123,950,589,2024-01-22
8569,5937,44,430,980,1567,2024-03-13
8570,1310,1,84,1359,1211,2024-03-12
8571,9115,69,158,731,1580,2024-01-14
8572,3267,76,419,1011,291,2022-09-10
8573,1712,79,242,524,1590,2023-10-10
8574,8087,2,252,763,1114,2024-04-25
8575,5382,73,376,457,1345,2023-09-24
8576,1970,80,390,46,1283,2023-12-10
8577,4826,84,184,403,1183,2024-02-04
8578,7060,10,458,1197,252,2024-02-05
8579,1497,86,407,119,1294,2024-03-01
8580,6330,90,86,484,565,2023-09-19
8581,5247,10,374,1394,866,2022-10-09
8582,8176,20,178,217,822,2024-04-21
8583,4765,26,213,1043,522,2023-10-29
8584,517,34,311,644,1863,2022-08-15
8585,2247,18,257,266,1368,2022-09-20
8586,5828,71,175,209,1195,2023-07-30
8587,7859,90,435,1194,185,2023-06-23
8588,1907,19,310,661,1825,2022-10-03
8589,9890,54,461,415,620,2022-11-18
8590,4891,47,70,223,518,2022-09-20
8591,9250,6,98,916,380,2022-11-24
8592,2438,32,492,945,1657,2024-04-30
8593,2686,59,46,330,276,2023-12-16
8594,3335,40,212,92,336,2023-11-07
8595,6877,41,384,303,757,2024-02-01
8596,6007,84,82,1056,513,2022-07-26
8597,5368,39,86,142,1883,2024-05-02
8598,7265,58,258,1382,1187,2023-09-01
8599,6022,63,395,1305,1298,2024-02-09
8600,7187,3,51,1477,825,2024-01-11
8601,5295,65,129,688,634,2024-02-08
8602,7751,34,302,1090,1407,2023-05-24
8603,1025,30,210,562,1248,2022-10-11
8604,6670,98,64,110,1877,2022-08-12
8605,5738,58,81,512,343,2022-08-02
8606,3733,98,2,716,71,2023-12-28
8607,5124,52,216,1038,1583,2023-05-21
8608,8609,76,386,366,1772,2024-04-04
8609,591,13,480,1226,1128,2022-07-22
8610,9088,53,17,451,346,2022-05-26
8611,8477,94,494,310,23,2022-10-24
8612,8850,87,20,665,266,2022-08-16
8613,3385,32,451,92,1390,2024-03-03
8614,1489,76,229,141,509,2023-03-30
8615,3092,25,141,670,816,2022-06-30
8616,4750,61,158,1428,1757,2022-11-14
8617,696,23,16,852,468,2024-04-27
8618,7787,34,406,1346,1753,2022-08-25
8619,9572,50,253,466,1144,2022-10-09
8620,4475,81,21,93,473,2024-05-03
8621,6042,92,255,1171,1177,2022-05-31
8622,3842,50,13,132,322,2024-04-07
8623,3227,65,310,643,693,2023-06-15
