FlightID,Airline,Origin,Destination,DepartureTime,ArrivalTime,Price
761,Jefferson Ltd,Danielmouth,New Hannah,2024-01-30 23:23:40,2024-01-08 17:09:59,274.9456442181614
762,Wood-Barker,West Valerie,Sanchezchester,2024-03-30 14:47:20,2024-01-13 19:30:59,821.2494216468561
763,Hill-Smith,Schmidtborough,Kellyborough,2024-01-13 02:55:11,2024-04-21 15:53:45,846.5410729741727
764,"Leonard, Ramos and Jones",West Christinechester,Port Rodneystad,2024-04-26 08:31:01,2024-03-22 06:08:44,280.856123090966
765,"Golden, Smith and Clark",Mariamouth,Lake David,2024-04-25 01:02:58,2024-05-04 14:26:18,437.96176483207256
766,"Baker, Murphy and Davis",South Sarah,Johnsonborough,2024-02-21 22:36:39,2024-05-01 09:22:31,610.9298857034267
767,"Wells, Pope and Russo",Lake Williamside,Lake Miranda,2024-02-25 05:58:16,2024-02-14 14:56:34,226.79950486630548
768,Freeman Inc,Andersontown,Floresberg,2024-02-11 17:34:26,2024-02-01 08:31:11,208.02724307143563
769,Mathis Ltd,Henryhaven,South Lisafurt,2024-02-16 21:43:45,2024-04-17 11:54:41,490.3505249125248
770,Garcia-Ward,Lake Marissahaven,Lake Mauricechester,2024-02-28 05:10:45,2024-04-01 18:02:04,675.8567811967391
771,Garcia-Thomas,Barnettberg,Leeland,2024-01-05 09:25:03,2024-01-01 04:26:15,627.5018201701774
772,Myers and Sons,Jacksonville,West Gregshire,2024-04-22 02:21:20,2024-02-23 12:45:16,520.0272486674087
773,Stephenson PLC,South George,Erikamouth,2024-01-27 04:18:05,2024-05-04 11:34:47,400.5859575788704
774,"Delacruz, Santiago and Melton",Lake Christopherfurt,Port Karenton,2024-03-09 01:13:58,2024-01-31 12:06:24,749.1532367469699
775,"Daniels, Chandler and Walsh",New Meganfort,Lake Matthew,2024-05-02 06:03:47,2024-01-05 01:25:04,568.9454431348196
776,Lynn and Sons,North Rogerview,Cooperfort,2024-01-27 09:36:30,2024-01-16 12:46:59,464.0889641505968
777,"Smith, Ford and Reid",New Latoyaberg,Mercerberg,2024-02-28 00:51:27,2024-03-12 13:46:22,675.3659696717643
778,Baker-Davis,New Glenda,Port Kyle,2024-03-29 10:17:44,2024-03-05 05:50:15,357.14047378893224
779,Esparza-Stewart,Kleintown,Debrafort,2024-03-06 10:01:04,2024-01-06 11:36:47,591.2287115571053
780,Johnson-Bennett,Eileenside,Cabrerabury,2024-01-07 03:40:01,2024-03-27 03:50:30,126.92883824589846
781,"Dominguez, Howard and Smith",Olsonland,Stacymouth,2024-04-18 12:37:11,2024-01-10 14:25:06,98.34692341985638
782,Valenzuela Inc,Nicholaston,Rebeccaberg,2024-03-31 15:43:05,2024-01-01 02:59:46,952.7265645189805
783,Meadows-Hardy,East Julie,Farrellview,2024-04-13 07:49:56,2024-01-17 19:09:16,859.0356161451258
784,Mathews-Brown,Garyport,Smithstad,2024-01-24 05:41:04,2024-01-28 02:40:12,617.6036067449737
785,Morgan-Fernandez,Christinaberg,Trevormouth,2024-04-02 17:19:14,2024-04-06 02:28:09,660.9567987373921
786,"Ross, Cooper and Marshall",Williamsport,North Shaneview,2024-05-01 09:23:05,2024-01-15 11:12:39,313.4429220137085
787,"Bautista, Jones and Lopez",Huynhtown,Coleport,2024-03-03 01:57:04,2024-01-17 02:09:28,733.3134384499447
788,"Schroeder, Holloway and Holloway",Littleport,Castroborough,2024-03-09 22:45:37,2024-02-08 15:03:21,368.8462088540437
789,Johnson-Huang,Birdhaven,Port Mariah,2024-04-24 01:03:23,2024-02-25 08:58:05,217.3586861769776
790,Lambert-Leon,Lake Andrew,Cathymouth,2024-04-24 06:16:00,2024-03-08 21:13:04,415.39667701212716
791,Chang Ltd,Steeletown,Palmerhaven,2024-04-21 05:12:40,2024-05-05 16:07:28,683.8996197822079
792,"Lee, Rodriguez and Vasquez",Thomasland,Jacksonport,2024-04-30 01:29:34,2024-04-24 14:55:02,133.6130018700777
793,Hall-Matthews,Port Robert,Thomasland,2024-01-25 20:21:28,2024-03-19 20:01:34,728.1685843167397
794,Harris-Nunez,Campbellton,Port William,2024-03-22 08:42:23,2024-04-16 05:07:24,458.7635798178296
795,Bradley PLC,South Josephfurt,East Shawntown,2024-03-11 01:55:13,2024-04-01 21:07:05,245.97046614701844
796,Dalton Ltd,Jonathanmouth,Watsonchester,2024-05-03 06:19:54,2024-01-03 08:23:10,736.0217887009159
797,Alvarez Ltd,Jonshire,South Sharonmouth,2024-02-09 15:30:28,2024-01-05 23:07:20,100.68003571412743
798,Robles-Daniels,South Stacytown,Natalieland,2024-01-17 12:12:34,2024-03-29 12:53:42,166.84240172170607
799,Garcia-Hendricks,Morganville,Rodneyfurt,2024-01-03 17:13:14,2024-05-01 03:29:47,604.5690683692139
800,Erickson LLC,Port Margaret,Lisashire,2024-01-21 10:40:05,2024-01-10 02:52:10,169.94344165745088
801,Owen PLC,Joanneberg,Lake Brooke,2024-04-10 06:52:39,2024-01-08 07:27:27,116.47992208029615
802,"Gallegos, Farrell and Simpson",East Jason,South Evelynborough,2024-05-06 04:06:41,2024-01-13 20:14:06,562.8295369563791
803,Yoder Group,Port Kelseyview,North Lauren,2024-03-11 03:32:57,2024-02-06 11:30:36,444.8456731259163
804,"Gray, Barnes and Kennedy",Kendrashire,Lake Waltershire,2024-03-05 05:30:46,2024-01-27 19:52:01,85.85584805992255
805,"Palmer, Harmon and Molina",Lake Megan,North Nicole,2024-03-26 18:42:48,2024-04-14 14:10:30,575.3796679312293
806,Guerrero-Armstrong,Port Brianhaven,East Jamesport,2024-03-01 11:28:05,2024-03-23 11:08:03,291.7733858517108
807,"Coffey, Dawson and Acevedo",East Jaredstad,Port Victoria,2024-03-26 19:29:27,2024-01-28 02:56:19,233.91090975789535
808,Taylor Group,West James,Jonathanmouth,2024-02-06 02:02:15,2024-04-17 14:47:47,954.8954769468216
809,Morales Group,Mendozaland,Sullivanbury,2024-02-14 05:59:43,2024-04-17 22:06:42,621.0349877189858
810,"Harris, Mckenzie and Sanchez",Jonesberg,East Michaelfurt,2024-03-17 04:01:59,2024-01-24 03:28:59,490.7311485477649
811,Ortiz and Sons,Port Christinahaven,North Louis,2024-01-11 03:56:32,2024-04-05 08:05:56,598.5693288704188
812,"Lambert, Brown and Gay",Lake Christopherfurt,Lake Paul,2024-02-17 19:55:31,2024-03-28 20:55:59,823.7415614446367
813,"Kim, Bailey and Mckee",East Peterborough,Michaelside,2024-01-21 06:55:25,2024-01-08 21:48:59,790.169619697659
814,"Archer, Benson and Owens",Castilloshire,Ingrammouth,2024-03-13 21:20:16,2024-05-05 04:46:18,232.95469266112283
815,Shaw Group,North Jason,Port Patrickhaven,2024-03-04 14:28:10,2024-04-12 09:38:32,771.560028286091
816,Valentine Inc,Port Melvinchester,South Angelaland,2024-04-01 20:32:45,2024-02-02 07:36:55,389.03474866054984
817,"Perry, Horne and Waller",New Jenniferfort,East Jamie,2024-04-23 07:23:35,2024-03-16 14:20:01,291.9443088412558
818,Le and Sons,Lake Jenniferside,Wrightborough,2024-03-19 10:57:51,2024-04-27 17:22:11,451.92811176470667
819,Ward-Edwards,Lake Debra,Port Chelseaburgh,2024-04-11 04:46:47,2024-02-09 04:58:53,645.6808764080951
820,Olsen Ltd,Walkerland,Lake Brettfurt,2024-01-03 01:09:06,2024-04-08 23:46:37,636.2349492085261
821,Torres-Russell,Thomasfort,South Helen,2024-05-05 14:54:54,2024-04-05 04:25:15,626.4609243522649
822,Chambers LLC,Ritachester,Greenstad,2024-02-25 08:54:59,2024-02-04 11:13:22,64.75352192193225
823,Shah-Garcia,Jasminemouth,East Donna,2024-01-21 00:56:23,2024-01-14 23:08:08,443.06658571692077
824,Foster-Porter,Hurstberg,Chadport,2024-02-23 13:10:16,2024-02-02 23:25:29,681.8661726567399
825,Lynch-Hill,Hudsonland,New Robert,2024-05-05 12:23:37,2024-02-09 11:45:34,93.8645841003017
826,Escobar LLC,Lake Peter,New Robertborough,2024-01-30 18:05:04,2024-04-28 07:47:37,60.58890507037063
827,"Hill, Nixon and Olson",Billyside,Smithtown,2024-02-14 19:44:04,2024-01-30 01:51:03,386.4823902877711
828,"Sanchez, Thomas and Woods",Boothstad,Brendaville,2024-01-01 06:26:52,2024-04-28 20:42:09,398.1073644509305
829,"Shepard, Riley and Hogan",North Jeffrey,Jasonside,2024-01-05 11:06:55,2024-01-02 07:55:54,896.6095997895736
830,"Harrell, Reed and Lee",Lisaberg,Mccoymouth,2024-02-07 22:50:42,2024-03-19 14:18:42,694.6013715200561
831,Burke LLC,Smithfort,Shellyside,2024-01-04 02:56:02,2024-03-14 20:09:05,680.3395614700579
832,"Freeman, Horn and Murphy",Christophermouth,New Amanda,2024-01-25 10:50:55,2024-01-01 04:36:06,509.2681188127058
833,Garza-Quinn,Danielport,North Annabury,2024-04-26 15:44:18,2024-02-16 21:24:42,352.8630821220467
834,Snow-Roberts,Stevenburgh,Lake Kaitlintown,2024-04-01 13:14:25,2024-02-04 15:21:56,56.889019698404006
835,Knight-Mueller,Richardfurt,Davisbury,2024-04-21 12:44:58,2024-01-31 17:49:26,328.3298792726262
836,Romero LLC,Hartchester,West Christopher,2024-04-26 18:55:57,2024-03-22 10:15:22,874.5638880743037
837,"Humphrey, Evans and Conway",East Allisonville,Clarencemouth,2024-03-29 01:29:32,2024-03-06 16:50:51,430.68448685063527
838,Johnson Ltd,West Victoriaberg,Warrenfort,2024-04-14 15:44:32,2024-05-02 21:51:08,940.0178433505528
839,"Jackson, Mccarty and Hutchinson",North Jeffreyberg,Lake Thomastown,2024-01-02 14:59:10,2024-02-08 18:57:58,929.6401217289165
840,Jones-Walters,Raymondfurt,Angelastad,2024-04-22 04:40:50,2024-01-15 18:59:31,222.81031196950195
841,"Parker, Hoffman and Lopez",Port Brandon,Coreymouth,2024-03-17 00:05:27,2024-03-16 04:09:33,338.3341691801832
842,"Castillo, Smith and Rivas",Lake Samuelmouth,Alexandraborough,2024-04-08 17:22:08,2024-05-02 20:27:29,712.8190593782354
843,"Bray, May and Finley",New Bethfort,Robertsborough,2024-03-26 03:45:06,2024-03-03 10:46:41,717.2019624311197
844,"Robertson, Cox and Vargas",Arthurland,Port Kevinton,2024-04-04 13:42:45,2024-02-12 22:38:22,451.4166373641889
845,Sparks Group,South Joan,West Brandonshire,2024-01-19 08:12:32,2024-03-17 12:17:10,841.3490629593301
846,"Rios, Howard and Torres",Davisshire,South Dianahaven,2024-04-14 11:32:20,2024-04-08 16:21:45,448.91190864919827
847,"Barnes, Simon and Rodriguez",West Samuel,Michaeltown,2024-04-17 13:56:22,2024-02-06 12:49:21,277.4786281336911
848,King-Waller,South Davidland,Stephanieburgh,2024-03-14 16:31:31,2024-03-22 16:37:23,993.6124211305163
849,"Sanders, Johnson and Cruz",Port Adrianside,Veronicafort,2024-02-18 03:09:42,2024-04-24 00:31:30,260.91890188102764
850,Allison-Dean,Theresaside,Lake Andrew,2024-04-10 01:50:27,2024-02-11 14:02:07,779.7087152177497
851,Hopkins PLC,Vincentstad,Erinberg,2024-02-05 11:27:46,2024-04-11 11:50:12,145.40520633154478
852,Heath PLC,South Ashley,Adamsstad,2024-04-19 18:39:45,2024-03-26 06:38:31,52.64112901345357
853,Hall Ltd,West Courtneybury,Lake Amanda,2024-03-16 05:33:41,2024-01-13 13:42:48,294.8546042104541
854,Rubio-Martinez,Loveville,Holtmouth,2024-03-27 18:42:11,2024-04-18 08:01:08,412.7958780352406
855,"Ramirez, Morales and Stevens",Adamside,New Gene,2024-04-03 02:13:55,2024-03-27 00:11:05,494.0051118588331
856,"Dalton, Townsend and Johnson",Lake Justinfort,South Deanna,2024-02-10 13:11:32,2024-02-26 11:22:52,62.61545281607617
857,Hanson-Schwartz,East John,Port Patrick,2024-05-03 17:13:36,2024-03-15 18:57:37,835.7297964931007
858,"May, Gonzalez and Ferrell",Goodwinport,Smithport,2024-02-12 18:02:49,2024-03-11 00:28:51,805.8266835142598
859,Morris-Dalton,Cindyview,Port David,2024-04-16 13:46:02,2024-03-21 16:44:18,836.7786566664815
860,"Day, Sellers and Ward",Heatherbury,Bobland,2024-03-19 11:07:45,2024-04-09 07:13:38,725.4382331369725
861,Pearson PLC,Angelfort,Colinberg,2024-03-22 14:24:15,2024-02-21 07:59:23,105.78097482636579
862,"Humphrey, Rodriguez and Fowler",Sabrinamouth,South Wesleymouth,2024-03-16 13:42:34,2024-01-02 22:32:11,233.12155500985622
863,Curry-Potts,North Ellenburgh,Chaseside,2024-02-15 22:44:34,2024-03-03 17:12:25,555.5647612356331
864,Fuller-Bennett,Derekside,Lake Catherineberg,2024-04-03 11:50:57,2024-01-28 13:06:00,927.7743977818479
865,Obrien-Phillips,Kellyton,South Jessicatown,2024-01-04 11:41:58,2024-05-06 17:38:42,185.0698174732323
866,"Savage, Hampton and Spence",Millerberg,West Dawn,2024-04-06 20:20:16,2024-04-03 01:02:34,88.27255310465746
867,Small Group,New Leslie,Arellanoton,2024-03-19 11:06:11,2024-04-06 04:54:15,353.4958091095848
868,Ramos LLC,Lake Lynnshire,West Jennifer,2024-03-13 05:03:34,2024-02-07 14:48:49,634.3251391542236
869,"Moore, Rivas and Holland",East Craigport,Wheelerstad,2024-02-22 18:32:01,2024-04-16 01:00:08,375.2246023446242
870,Brown-Ochoa,Lake Zacharyshire,Georgemouth,2024-04-29 15:53:32,2024-03-30 11:58:03,850.1578804246301
871,"Jackson, Ramos and Johnson",New Lisaborough,Richardville,2024-03-02 06:22:36,2024-03-27 22:30:29,874.5261834394666
872,Williams-Webster,Harrisonhaven,Sanderstown,2024-02-19 21:27:56,2024-04-30 15:35:05,144.59047428446996
873,Cox Ltd,Sarahchester,Lake Janice,2024-02-29 21:33:33,2024-01-31 17:01:02,965.2135186775539
874,Livingston PLC,South Tinaton,Lake Sarahmouth,2024-01-09 08:01:13,2024-01-08 22:31:25,898.9674037495874
875,Sloan-Smith,North Anna,Freemanview,2024-03-24 19:39:09,2024-04-08 13:37:00,500.04948112164914
876,"Reed, Green and Green",East Kathrynshire,East Markfort,2024-02-07 19:12:27,2024-01-31 05:58:32,541.3116644226723
877,Murphy-Cunningham,Mendozaland,East Monica,2024-02-06 02:07:44,2024-04-04 09:24:52,656.959233427793
878,Padilla Ltd,Ryanton,Hernandezberg,2024-05-04 06:42:52,2024-04-12 12:03:53,316.85429667755466
879,Munoz and Sons,Campbellport,Lake Lisa,2024-01-28 22:47:07,2024-03-06 16:41:15,512.691159537339
880,Wright LLC,West Kendraton,Lake Jamesview,2024-01-10 06:22:51,2024-02-04 02:11:44,708.8072155586985
881,"Garrett, Wheeler and Washington",East Ritaburgh,East Ashleystad,2024-02-05 23:02:18,2024-01-14 12:54:33,518.6770492632277
882,Foster Ltd,Clarkmouth,Chenville,2024-01-23 12:19:19,2024-03-02 18:06:33,699.8254684388362
883,"Scott, Romero and Moreno",North Warrenburgh,Lake Juan,2024-01-14 14:51:56,2024-04-03 03:50:34,90.8981257413827
884,"Ewing, Morse and Thompson",Port Davidburgh,Mooreland,2024-04-15 14:03:55,2024-03-11 08:14:21,929.6120032530363
885,Diaz Ltd,Jeffreyberg,Paulberg,2024-02-16 00:50:44,2024-04-07 02:42:11,241.4766896729125
886,King Group,Stacyshire,Lake Mary,2024-03-02 00:32:25,2024-03-30 12:55:19,755.1097927850574
887,"Brown, Nichols and Cannon",Kevinshire,Lake Dannyfort,2024-04-09 12:28:20,2024-01-26 00:43:30,581.5345101679185
888,Alvarez-Rodriguez,East Michaelshire,Rodgersside,2024-01-07 18:51:41,2024-01-13 11:56:07,382.27045076112273
889,Brown and Sons,Lake Michaelmouth,Marcusburgh,2024-04-21 18:51:09,2024-02-24 22:41:13,523.1276511046065
890,Potter-Mahoney,North Davidberg,Davidmouth,2024-03-08 13:31:34,2024-04-30 18:34:37,658.8813358056045
891,Peterson-Foster,Stephaniefort,Colechester,2024-03-19 14:47:23,2024-01-16 07:58:34,340.1882498064405
892,Moreno Group,East Daniel,Serranofurt,2024-03-12 21:43:31,2024-02-27 18:20:31,846.6251853331704
893,Glover-Barajas,Port Ericchester,Washingtonberg,2024-04-01 18:55:15,2024-02-22 04:59:24,328.4640623552943
894,"Sweeney, Flores and Schneider",Nancytown,Coleview,2024-01-19 03:22:35,2024-04-24 20:08:51,362.57963310036286
895,"Lyons, Patel and Smith",South Anthonyville,Tarashire,2024-05-02 18:28:44,2024-03-19 20:52:26,186.29890692508877
896,"Hill, Phillips and Kerr",New Rebecca,Stevensland,2024-05-02 10:11:55,2024-03-26 05:50:48,784.6601856360769
897,Sanchez-Smith,South Nataliemouth,Barbaraland,2024-04-28 16:11:49,2024-02-21 09:42:45,289.0489509821547
898,Moreno-Pearson,North Johnside,Hannahshire,2024-03-08 12:24:53,2024-02-26 03:41:51,215.10808231413358
899,"Walker, Vasquez and Lang",New Diana,Downshaven,2024-03-07 04:08:26,2024-01-29 02:05:34,792.9720098123584
900,Smith-Smith,Bakerstad,Jennyville,2024-03-17 22:13:38,2024-01-20 05:23:56,971.1705744597583
901,Pratt Group,Lake Paulfurt,Myersville,2024-01-20 20:39:46,2024-03-03 18:36:34,918.5058651039416
902,Clark LLC,Ryanshire,West Lori,2024-04-12 22:23:33,2024-04-02 21:08:40,724.1958064983357
903,"Moore, Wade and Torres",Michelleborough,West Joshuaville,2024-03-04 19:47:25,2024-03-31 00:19:38,891.0158495184212
904,Buckley and Sons,East Wendy,Sarahfurt,2024-03-29 06:36:54,2024-03-27 04:27:10,498.59488993797214
905,"Bates, Wright and Jordan",Gregoryburgh,Garciaton,2024-04-04 12:32:16,2024-01-24 06:26:49,974.4042697813318
906,Thomas-Castillo,New Jeffrey,Snydermouth,2024-04-14 19:49:52,2024-05-02 03:08:27,443.3345594525801
907,Mitchell-Riley,South Rhondamouth,Melissaton,2024-02-24 22:38:52,2024-04-21 21:47:30,817.6995454728365
908,"Lee, Miller and Collins",West Ronald,Robinsonfort,2024-02-25 08:47:46,2024-03-24 00:59:38,633.5732197874175
909,Smith-Allison,South Markchester,New Jonhaven,2024-05-02 17:16:56,2024-02-27 01:46:12,354.8536220023724
910,Robinson-Spencer,Harrisstad,Ayersfort,2024-02-06 21:48:39,2024-05-02 03:57:37,729.0848096419026
911,Taylor Inc,Joneschester,East Dianeland,2024-04-13 10:08:37,2024-02-09 14:00:08,779.8037678634032
912,"Miller, Cain and Johnson",East Curtis,Port Kyle,2024-03-12 12:53:21,2024-03-08 10:05:53,692.700687612918
913,"Robinson, Harrell and Wilson",New Crystalview,Martinville,2024-01-11 01:11:12,2024-04-19 13:05:49,170.19211703780465
914,"Perez, Nichols and Barber",East Dennisshire,Cannonport,2024-02-21 08:43:20,2024-02-26 09:01:19,996.0743713356081
915,Thompson and Sons,Port Beth,Lake Carolynfurt,2024-01-31 22:02:16,2024-01-02 13:32:50,754.8805290666987
916,"Johnston, Bailey and Day",Troychester,West Stephanie,2024-04-21 19:54:30,2024-04-25 12:26:27,365.59152401534294
917,Bennett Inc,Masonton,South Susan,2024-04-06 22:37:55,2024-04-28 00:41:03,418.1721587421474
918,Doyle Inc,South Tabithaville,North Thomasfort,2024-02-10 09:15:14,2024-02-10 14:26:14,215.7482295980255
919,Cruz and Sons,Mejiaville,Robertbury,2024-02-21 01:27:19,2024-02-22 21:38:59,327.81730167462865
920,Sims-Jones,Franciscofort,Davidland,2024-01-17 08:25:02,2024-03-24 21:41:05,501.4332826159221
921,Edwards-Bolton,Cynthiaborough,Owensborough,2024-03-09 01:45:20,2024-02-28 14:01:48,927.3226206875984
922,Smith Ltd,North Greggton,Deniseshire,2024-03-10 10:03:28,2024-04-13 09:43:54,685.4524049249379
923,Martinez-Hudson,East Kayla,West Yolanda,2024-04-16 05:29:57,2024-01-17 02:24:58,454.84722743737814
924,Stuart Inc,Wyattshire,Johnchester,2024-01-24 14:26:04,2024-01-10 17:10:06,281.62434215130395
925,Jackson and Sons,Port Lauraport,Lindseymouth,2024-02-05 22:54:00,2024-05-06 07:20:21,637.2744115118371
926,"Steele, Fry and Robertson",New Ian,Kimville,2024-04-14 19:07:44,2024-04-18 20:27:18,442.56849623181813
927,Hodge-Lowery,Josephshire,Debraburgh,2024-02-05 22:14:55,2024-01-13 11:25:57,320.469257604412
928,"Hill, Black and Bell",East Margarethaven,Wrightview,2024-01-21 16:20:19,2024-04-30 00:11:56,411.2954758424705
929,Savage-Wheeler,East Tammyton,Hardyside,2024-03-17 09:09:32,2024-01-05 00:50:18,309.5014665456472
930,Weaver-Bullock,West Randall,Nixonport,2024-01-01 04:58:15,2024-04-01 08:26:02,995.7961632379978
931,Andrews PLC,South Jose,Ashleyshire,2024-01-20 17:40:09,2024-03-17 06:15:34,114.7566832056835
932,Brooks-Sims,Johnsonstad,New Stephanieberg,2024-01-10 03:46:39,2024-02-29 06:27:09,658.3259407482127
933,"Thomas, Gray and Miller",New Johnmouth,West Heatherstad,2024-01-19 23:11:01,2024-01-07 01:40:00,883.5388320382801
934,Campbell-Adams,Gonzaleschester,West Deborahshire,2024-03-08 18:45:27,2024-01-04 06:12:36,877.8772301991519
935,Arnold Inc,Douglashaven,Sherriberg,2024-01-24 10:03:33,2024-03-29 07:19:55,63.42488685610796
936,Torres-Richard,Schaeferview,Micheleland,2024-01-04 01:02:27,2024-03-30 11:39:12,826.3726831687131
937,"Campbell, Baker and Cooley",Nicholasland,New Ginaborough,2024-03-31 17:19:09,2024-02-27 03:58:25,105.69777045122495
938,Stone Group,South Thomas,East Steven,2024-05-04 09:36:47,2024-05-03 06:00:53,149.907905612714
939,Ellis-Martin,Paulburgh,Port Calvin,2024-03-08 23:41:57,2024-04-03 22:18:17,551.0455997338258
940,Perez Ltd,West Joshua,Adamview,2024-02-03 05:23:11,2024-01-15 12:33:42,139.709365248457
941,Fowler-Wolf,Kathleenborough,South Rhonda,2024-05-01 05:07:50,2024-03-25 01:33:01,348.75496816939267
942,Doyle-Griffin,Walshmouth,Corystad,2024-01-06 17:57:30,2024-03-26 02:56:19,849.0490217702884
943,Russo-Martin,Jillchester,West Jonathan,2024-04-19 13:33:45,2024-02-21 19:42:39,613.3438740222564
944,Valentine-Wright,Davisview,East Emma,2024-01-08 16:58:01,2024-01-20 06:13:38,864.3609487099874
945,"Hayes, Johnson and Stewart",Port Connieborough,Warrenstad,2024-01-10 13:00:57,2024-03-31 05:23:32,508.34092603064676
946,"Carlson, Robinson and Adams",Stevenmouth,Davisfurt,2024-03-08 02:53:05,2024-05-05 20:11:44,114.60558838913299
947,"Dorsey, Conner and Schneider",West Richardmouth,West Tiffany,2024-01-26 16:40:18,2024-04-23 13:58:59,271.03225810715014
948,Ramos Ltd,West Barbaraton,East William,2024-03-04 14:55:37,2024-01-14 16:33:46,781.3667289244805
949,"Olson, Martin and Mason",South Richard,Robertland,2024-05-03 00:53:28,2024-04-06 23:42:08,163.31316764707168
950,Williams Ltd,New Johnnyton,South Dawn,2024-03-22 12:09:50,2024-05-02 01:32:23,103.469224740297
951,"Hernandez, Dixon and Howe",West Donna,Dayburgh,2024-02-14 14:26:23,2024-01-24 22:49:15,101.97722625288651
952,Hines Ltd,North Robertland,New Candice,2024-02-08 03:05:31,2024-04-30 02:17:26,792.1928939359044
953,Allison Inc,Sherryland,Lake Stephanie,2024-05-01 22:52:46,2024-01-03 12:41:02,92.44571174369025
